danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track.name
0.752,0.49,7,-8.317,1,0.0326,0.0173,0,0.0555,0.45,108.037,audio_features,2B8A2Ww4nBypZqhRZVqJPV,spotify:track:2B8A2Ww4nBypZqhRZVqJPV,https://api.spotify.com/v1/tracks/2B8A2Ww4nBypZqhRZVqJPV,https://api.spotify.com/v1/audio-analysis/2B8A2Ww4nBypZqhRZVqJPV,233933,4,Brian's Movie
0.448,0.869,6,-5.627,1,0.039,1.05e-4,0.0226,0.125,0.676,175.91,audio_features,2muShsusjxQTjqB8P6J7KZ,spotify:track:2muShsusjxQTjqB8P6J7KZ,https://api.spotify.com/v1/tracks/2muShsusjxQTjqB8P6J7KZ,https://api.spotify.com/v1/audio-analysis/2muShsusjxQTjqB8P6J7KZ,194267,4,Live at the Swamp
0.371,0.758,0,-4.917,1,0.0338,0.00162,0.00296,0.653,0.409,142.324,audio_features,3prh5CvpFVcG14zL5GhbCF,spotify:track:3prh5CvpFVcG14zL5GhbCF,https://api.spotify.com/v1/tracks/3prh5CvpFVcG14zL5GhbCF,https://api.spotify.com/v1/audio-analysis/3prh5CvpFVcG14zL5GhbCF,234107,4,Lying in the Sun
0.691,0.546,5,-7.33,1,0.0263,0.696,0.415,0.302,0.483,95.047,audio_features,2WrzwxqDxBWcWYkk9DAJ9j,spotify:track:2WrzwxqDxBWcWYkk9DAJ9j,https://api.spotify.com/v1/tracks/2WrzwxqDxBWcWYkk9DAJ9j,https://api.spotify.com/v1/audio-analysis/2WrzwxqDxBWcWYkk9DAJ9j,194418,4,Candy Wrappers
0.652,0.672,10,-5.778,1,0.0317,8.51e-4,2.91e-4,0.0706,0.729,96.996,audio_features,7k28YUCgLlUvixRTWIrnVn,spotify:track:7k28YUCgLlUvixRTWIrnVn,https://api.spotify.com/v1/tracks/7k28YUCgLlUvixRTWIrnVn,https://api.spotify.com/v1/audio-analysis/7k28YUCgLlUvixRTWIrnVn,190973,4,All This Way
0.648,0.436,8,-9.578,1,0.0275,0.0232,0,0.0944,0.333,107.019,audio_features,4whYKrpVKvvaucBF0vtPuQ,spotify:track:4whYKrpVKvvaucBF0vtPuQ,https://api.spotify.com/v1/tracks/4whYKrpVKvvaucBF0vtPuQ,https://api.spotify.com/v1/audio-analysis/4whYKrpVKvvaucBF0vtPuQ,224267,4,Shampoo Bottles
0.377,0.913,0,-4.269,1,0.133,0.0381,0.19,0.109,0.421,125.947,audio_features,0tZZaTsZ6w8glKpgWiChGn,spotify:track:0tZZaTsZ6w8glKpgWiChGn,https://api.spotify.com/v1/tracks/0tZZaTsZ6w8glKpgWiChGn,https://api.spotify.com/v1/audio-analysis/0tZZaTsZ6w8glKpgWiChGn,197373,4,The Club
0.458,0.849,1,-4.954,1,0.0356,0.33,0.0554,0.257,0.83,93.777,audio_features,12RQNZQiepgxZIZTS6vj8R,spotify:track:12RQNZQiepgxZIZTS6vj8R,https://api.spotify.com/v1/tracks/12RQNZQiepgxZIZTS6vj8R,https://api.spotify.com/v1/audio-analysis/12RQNZQiepgxZIZTS6vj8R,165573,4,Soberland
0.563,0.51,9,-6.751,1,0.0283,0.677,4.18e-6,0.305,0.501,97.463,audio_features,3qqeDnTGXgRftw1RZj4Jv2,spotify:track:3qqeDnTGXgRftw1RZj4Jv2,https://api.spotify.com/v1/tracks/3qqeDnTGXgRftw1RZj4Jv2,https://api.spotify.com/v1/audio-analysis/3qqeDnTGXgRftw1RZj4Jv2,204307,4,Sweet to Me
0.27,0.83,7,-4.592,1,0.0741,0.00956,0.434,0.142,0.205,117.314,audio_features,5HLes17mwCwKt81mi0Tk35,spotify:track:5HLes17mwCwKt81mi0Tk35,https://api.spotify.com/v1/tracks/5HLes17mwCwKt81mi0Tk35,https://api.spotify.com/v1/audio-analysis/5HLes17mwCwKt81mi0Tk35,196560,4,"Archie, Marry Me"
0.329,0.895,9,-4.488,1,0.0485,0.361,0.759,0.265,0.609,160.947,audio_features,6UPSufaw0qqJRtRDfWAWcR,spotify:track:6UPSufaw0qqJRtRDfWAWcR,https://api.spotify.com/v1/tracks/6UPSufaw0qqJRtRDfWAWcR,https://api.spotify.com/v1/audio-analysis/6UPSufaw0qqJRtRDfWAWcR,228453,4,Next of Kin
0.494,0.904,1,-4.001,1,0.133,0.00506,1.12e-6,0.0791,0.379,117.924,audio_features,6Bxd1QDXa8by3DDVmgXG2q,spotify:track:6Bxd1QDXa8by3DDVmgXG2q,https://api.spotify.com/v1/tracks/6Bxd1QDXa8by3DDVmgXG2q,https://api.spotify.com/v1/audio-analysis/6Bxd1QDXa8by3DDVmgXG2q,239160,4,123floor
0.369,0.981,5,-2.336,1,0.0622,1.9e-4,8.58e-6,0.156,0.457,147.009,audio_features,083cgOBzPBFBrqYFJDWPis,spotify:track:083cgOBzPBFBrqYFJDWPis,https://api.spotify.com/v1/tracks/083cgOBzPBFBrqYFJDWPis,https://api.spotify.com/v1/audio-analysis/083cgOBzPBFBrqYFJDWPis,190840,4,Change Your Mind
0.654,0.539,11,-7.386,1,0.0348,0.542,0.0791,0.0944,0.279,102.002,audio_features,0WFmNgxgMylXiuJDCfpMeq,spotify:track:0WFmNgxgMylXiuJDCfpMeq,https://api.spotify.com/v1/tracks/0WFmNgxgMylXiuJDCfpMeq,https://api.spotify.com/v1/audio-analysis/0WFmNgxgMylXiuJDCfpMeq,235587,4,Pin - Demo
0.622,0.92,10,-3.224,0,0.0633,0.0312,3.97e-5,0.142,0.625,145.965,audio_features,3f716CHeVeqmeYMxMpvTdc,spotify:track:3f716CHeVeqmeYMxMpvTdc,https://api.spotify.com/v1/tracks/3f716CHeVeqmeYMxMpvTdc,https://api.spotify.com/v1/audio-analysis/3f716CHeVeqmeYMxMpvTdc,233055,4,Transpose
0.649,0.842,0,-3.149,1,0.076,0.00428,3.03e-5,0.16,0.7,92.955,audio_features,6CubWHZakFiId6yMAzrRQN,spotify:track:6CubWHZakFiId6yMAzrRQN,https://api.spotify.com/v1/tracks/6CubWHZakFiId6yMAzrRQN,https://api.spotify.com/v1/audio-analysis/6CubWHZakFiId6yMAzrRQN,214397,4,Learn to Trust
0.878,0.326,9,-9.616,0,0.0624,0.257,0.0192,0.102,0.592,118.041,audio_features,06cqIVC8kRAT02qfHQT65v,spotify:track:06cqIVC8kRAT02qfHQT65v,https://api.spotify.com/v1/tracks/06cqIVC8kRAT02qfHQT65v,https://api.spotify.com/v1/audio-analysis/06cqIVC8kRAT02qfHQT65v,209404,4,I Don't Know You
0.483,0.592,4,-6.962,1,0.0445,0.408,2.42e-6,0.336,0.206,131.022,audio_features,7MzKYpIU3wozsFJDOmI8Es,spotify:track:7MzKYpIU3wozsFJDOmI8Es,https://api.spotify.com/v1/tracks/7MzKYpIU3wozsFJDOmI8Es,https://api.spotify.com/v1/audio-analysis/7MzKYpIU3wozsFJDOmI8Es,233600,4,I'm Your Wreck
0.541,0.616,0,-6.53,1,0.028,0.00114,1.09e-6,0.151,0.203,144.218,audio_features,0i5QVxsK3IvEDbUjTA64Li,spotify:track:0i5QVxsK3IvEDbUjTA64Li,https://api.spotify.com/v1/tracks/0i5QVxsK3IvEDbUjTA64Li,https://api.spotify.com/v1/audio-analysis/0i5QVxsK3IvEDbUjTA64Li,198600,4,Silver Lining
0.509,0.448,1,-8.403,1,0.0718,0.458,1.07e-6,0.0824,0.318,158.998,audio_features,2fEcMBdl3BUmPclvQKSBfV,spotify:track:2fEcMBdl3BUmPclvQKSBfV,https://api.spotify.com/v1/tracks/2fEcMBdl3BUmPclvQKSBfV,https://api.spotify.com/v1/audio-analysis/2fEcMBdl3BUmPclvQKSBfV,223867,4,Sheep
0.548,0.444,3,-9.4,1,0.0384,0.866,0,0.134,0.62,169.917,audio_features,14e46mURUUwB3i2vTe1gFz,spotify:track:14e46mURUUwB3i2vTe1gFz,https://api.spotify.com/v1/tracks/14e46mURUUwB3i2vTe1gFz,https://api.spotify.com/v1/audio-analysis/14e46mURUUwB3i2vTe1gFz,186133,4,Astrovan
0.35,0.775,11,-3.364,1,0.054,0.00433,0.283,0.0676,0.588,199.866,audio_features,6u0x5ad9ewHvs3z6u9Oe3c,spotify:track:6u0x5ad9ewHvs3z6u9Oe3c,https://api.spotify.com/v1/tracks/6u0x5ad9ewHvs3z6u9Oe3c,https://api.spotify.com/v1/audio-analysis/6u0x5ad9ewHvs3z6u9Oe3c,235547,4,Under Cover of Darkness
0.54,0.969,6,-2.97,1,0.0377,2.64e-4,0.185,0.251,0.657,84.483,audio_features,4srVccJnWnCoR86uACMpAx,spotify:track:4srVccJnWnCoR86uACMpAx,https://api.spotify.com/v1/tracks/4srVccJnWnCoR86uACMpAx,https://api.spotify.com/v1/audio-analysis/4srVccJnWnCoR86uACMpAx,178718,4,Cuffing Season
0.549,0.836,9,-3.261,1,0.032,2.99e-4,0.0603,0.197,0.745,118.043,audio_features,7l94AyvXRwnQgKccUU3PRN,spotify:track:7l94AyvXRwnQgKccUU3PRN,https://api.spotify.com/v1/tracks/7l94AyvXRwnQgKccUU3PRN,https://api.spotify.com/v1/audio-analysis/7l94AyvXRwnQgKccUU3PRN,198419,4,April
0.496,0.819,11,-3.227,1,0.0434,0.00182,3.09e-6,0.544,0.647,164.028,audio_features,0BxilVc5yqicCnHo3JmkkS,spotify:track:0BxilVc5yqicCnHo3JmkkS,https://api.spotify.com/v1/tracks/0BxilVc5yqicCnHo3JmkkS,https://api.spotify.com/v1/audio-analysis/0BxilVc5yqicCnHo3JmkkS,170447,4,Dress Up
0.514,0.881,0,-6.52,1,0.0629,0.0381,9.55e-6,0.103,0.577,87.541,audio_features,1gpBDeONibvJyQYEv5HJh9,spotify:track:1gpBDeONibvJyQYEv5HJh9,https://api.spotify.com/v1/tracks/1gpBDeONibvJyQYEv5HJh9,https://api.spotify.com/v1/audio-analysis/1gpBDeONibvJyQYEv5HJh9,219960,4,Drop the Guillotine
0.605,0.724,1,-7.729,0,0.0441,0.121,0.431,0.108,0.898,89.403,audio_features,0a0EYuSVqeVqV8kjN9bFYC,spotify:track:0a0EYuSVqeVqV8kjN9bFYC,https://api.spotify.com/v1/tracks/0a0EYuSVqeVqV8kjN9bFYC,https://api.spotify.com/v1/audio-analysis/0a0EYuSVqeVqV8kjN9bFYC,226613,4,Techno Show
0.534,0.724,6,-4.675,0,0.0495,0.00605,0.0929,0.108,0.503,81.846,audio_features,6OiRh4kttAs1YWglvTcYkB,spotify:track:6OiRh4kttAs1YWglvTcYkB,https://api.spotify.com/v1/tracks/6OiRh4kttAs1YWglvTcYkB,https://api.spotify.com/v1/audio-analysis/6OiRh4kttAs1YWglvTcYkB,207813,4,Alrighty Aphrodite
0.579,0.558,2,-6.986,1,0.0895,0.0202,1.26e-6,0.212,0.506,179.949,audio_features,7nzsY8vlnKdvGOEE0rjAXZ,spotify:track:7nzsY8vlnKdvGOEE0rjAXZ,https://api.spotify.com/v1/tracks/7nzsY8vlnKdvGOEE0rjAXZ,https://api.spotify.com/v1/audio-analysis/7nzsY8vlnKdvGOEE0rjAXZ,207357,4,Arabella
0.359,0.691,1,-2.626,1,0.0438,1.12e-4,0.00167,0.101,0.311,116.888,audio_features,1gvaxqNiJEbQzWPqs72kgG,spotify:track:1gvaxqNiJEbQzWPqs72kgG,https://api.spotify.com/v1/tracks/1gvaxqNiJEbQzWPqs72kgG,https://api.spotify.com/v1/audio-analysis/1gvaxqNiJEbQzWPqs72kgG,197187,4,In Undertow
0.51,0.622,2,-5.727,1,0.0242,0.0108,4.11e-6,0.127,0.424,99.934,audio_features,0DRvClQbN9znQ295sx76VC,spotify:track:0DRvClQbN9znQ295sx76VC,https://api.spotify.com/v1/tracks/0DRvClQbN9znQ295sx76VC,https://api.spotify.com/v1/audio-analysis/0DRvClQbN9znQ295sx76VC,196027,4,Dreams Tonite
0.283,0.857,0,-4.444,1,0.046,0.00794,0.0283,0.277,0.349,162.55,audio_features,6XmOUsOiaIXZ16izZtkW5m,spotify:track:6XmOUsOiaIXZ16izZtkW5m,https://api.spotify.com/v1/tracks/6XmOUsOiaIXZ16izZtkW5m,https://api.spotify.com/v1/audio-analysis/6XmOUsOiaIXZ16izZtkW5m,289587,4,Plimsoll Punks
0.425,0.86,2,-3.741,1,0.0595,2.19e-4,0.534,0.242,0.57,160.022,audio_features,4gxhcijBB6i3dkpQ36bGk2,spotify:track:4gxhcijBB6i3dkpQ36bGk2,https://api.spotify.com/v1/tracks/4gxhcijBB6i3dkpQ36bGk2,https://api.spotify.com/v1/audio-analysis/4gxhcijBB6i3dkpQ36bGk2,168747,4,Hey
0.257,0.809,4,-5.384,1,0.0616,0.0322,3.06e-5,0.432,0.229,178.071,audio_features,0T5OfSkpotI0fla76KE3Uz,spotify:track:0T5OfSkpotI0fla76KE3Uz,https://api.spotify.com/v1/tracks/0T5OfSkpotI0fla76KE3Uz,https://api.spotify.com/v1/audio-analysis/0T5OfSkpotI0fla76KE3Uz,179488,4,Saved By A Waif
0.416,0.987,5,-3.748,0,0.121,0.00485,0.127,0.349,0.527,158.103,audio_features,5VQ5NPn0I1ZbpHnHNIoZOr,spotify:track:5VQ5NPn0I1ZbpHnHNIoZOr,https://api.spotify.com/v1/tracks/5VQ5NPn0I1ZbpHnHNIoZOr,https://api.spotify.com/v1/audio-analysis/5VQ5NPn0I1ZbpHnHNIoZOr,186227,4,Handshakes
0.425,0.922,0,-6.145,1,0.0853,5.14e-4,0.0624,0.295,0.498,171.966,audio_features,2QlHImzCBS2qVXGstRgJUE,spotify:track:2QlHImzCBS2qVXGstRgJUE,https://api.spotify.com/v1/tracks/2QlHImzCBS2qVXGstRgJUE,https://api.spotify.com/v1/audio-analysis/2QlHImzCBS2qVXGstRgJUE,223840,4,Live It Out
0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-5,0.273,0.64,120.023,audio_features,57RA3JGafJm5zRtKJiKPIm,spotify:track:57RA3JGafJm5zRtKJiKPIm,https://api.spotify.com/v1/tracks/57RA3JGafJm5zRtKJiKPIm,https://api.spotify.com/v1/audio-analysis/57RA3JGafJm5zRtKJiKPIm,178000,4,Are You Bored Yet? (feat. Clairo)
0.708,0.729,8,-7.618,1,0.0311,0.0675,0,0.165,0.562,117.003,audio_features,2jHtrZpn4EodGzAtK2WAxb,spotify:track:2jHtrZpn4EodGzAtK2WAxb,https://api.spotify.com/v1/tracks/2jHtrZpn4EodGzAtK2WAxb,https://api.spotify.com/v1/audio-analysis/2jHtrZpn4EodGzAtK2WAxb,157436,4,RACECAR
0.751,0.442,0,-7.551,1,0.0313,0.0803,0.00141,0.123,0.851,98.071,audio_features,5CqmSwn8D1DuleBV1fOiCG,spotify:track:5CqmSwn8D1DuleBV1fOiCG,https://api.spotify.com/v1/tracks/5CqmSwn8D1DuleBV1fOiCG,https://api.spotify.com/v1/audio-analysis/5CqmSwn8D1DuleBV1fOiCG,161043,3,Cooking Up Something Good
0.579,0.863,7,-5.537,0,0.11,0.0141,2.9e-5,0.0874,0.76,170.137,audio_features,2d4NAs6UWmBqHbVoY9udrI,spotify:track:2d4NAs6UWmBqHbVoY9udrI,https://api.spotify.com/v1/tracks/2d4NAs6UWmBqHbVoY9udrI,https://api.spotify.com/v1/audio-analysis/2d4NAs6UWmBqHbVoY9udrI,114917,4,Really good cry
0.378,0.5,1,-7.181,1,0.0335,0.496,0.00522,0.121,0.423,176.791,audio_features,6mJkU9LOaLrLDEfhoLEs0t,spotify:track:6mJkU9LOaLrLDEfhoLEs0t,https://api.spotify.com/v1/tracks/6mJkU9LOaLrLDEfhoLEs0t,https://api.spotify.com/v1/audio-analysis/6mJkU9LOaLrLDEfhoLEs0t,144077,4,Pleasure delayer
0.759,0.687,0,-5.112,1,0.057,0.0623,0,0.118,0.414,128.008,audio_features,7cM6obAwlMkP6nDTwNPEl2,spotify:track:7cM6obAwlMkP6nDTwNPEl2,https://api.spotify.com/v1/tracks/7cM6obAwlMkP6nDTwNPEl2,https://api.spotify.com/v1/audio-analysis/7cM6obAwlMkP6nDTwNPEl2,132737,4,Eyes on my baby
0.534,0.557,5,-6.258,1,0.0252,0.405,0.0109,0.317,0.157,139.009,audio_features,2NlxHzUzAHhNcZdaOEuLzq,spotify:track:2NlxHzUzAHhNcZdaOEuLzq,https://api.spotify.com/v1/tracks/2NlxHzUzAHhNcZdaOEuLzq,https://api.spotify.com/v1/audio-analysis/2NlxHzUzAHhNcZdaOEuLzq,132160,3,Beanie
0.481,0.524,4,-9.051,1,0.0369,0.155,1.47e-4,0.0523,0.425,101.883,audio_features,4bKpnMKt2vBOQ1wZHGEJJO,spotify:track:4bKpnMKt2vBOQ1wZHGEJJO,https://api.spotify.com/v1/tracks/4bKpnMKt2vBOQ1wZHGEJJO,https://api.spotify.com/v1/audio-analysis/4bKpnMKt2vBOQ1wZHGEJJO,197320,4,No Buses
0.643,0.492,4,-9.314,0,0.0387,0.181,0.033,0.798,0.601,107.954,audio_features,5yhQS5ce3WebABcdngULA8,spotify:track:5yhQS5ce3WebABcdngULA8,https://api.spotify.com/v1/tracks/5yhQS5ce3WebABcdngULA8,https://api.spotify.com/v1/audio-analysis/5yhQS5ce3WebABcdngULA8,186105,4,Dead Weight
0.642,0.917,4,-5.447,1,0.0391,0.0483,0.0294,0.228,0.776,127.997,audio_features,274U15M8V7uahnK8OfEWz4,spotify:track:274U15M8V7uahnK8OfEWz4,https://api.spotify.com/v1/tracks/274U15M8V7uahnK8OfEWz4,https://api.spotify.com/v1/audio-analysis/274U15M8V7uahnK8OfEWz4,172187,4,Callin Me
0.368,0.973,1,-6.253,1,0.0599,0.0138,0.909,0.0745,0.656,94.191,audio_features,3YzSRkn00ajjdkYz3RRFm9,spotify:track:3YzSRkn00ajjdkYz3RRFm9,https://api.spotify.com/v1/tracks/3YzSRkn00ajjdkYz3RRFm9,https://api.spotify.com/v1/audio-analysis/3YzSRkn00ajjdkYz3RRFm9,134822,3,Fast Pilgrim
0.52,0.716,9,-11.491,1,0.0318,2.82e-5,4.89e-4,0.0703,0.652,91.668,audio_features,0lT82MRTFYRP97BfJOVToC,spotify:track:0lT82MRTFYRP97BfJOVToC,https://api.spotify.com/v1/tracks/0lT82MRTFYRP97BfJOVToC,https://api.spotify.com/v1/audio-analysis/0lT82MRTFYRP97BfJOVToC,124000,4,Haunt Me
0.451,0.939,5,-2.82,0,0.0512,0.00673,4.85e-6,0.0774,0.448,93.416,audio_features,2fAIfPLrPUTW1AmJRR428Q,spotify:track:2fAIfPLrPUTW1AmJRR428Q,https://api.spotify.com/v1/tracks/2fAIfPLrPUTW1AmJRR428Q,https://api.spotify.com/v1/audio-analysis/2fAIfPLrPUTW1AmJRR428Q,204200,4,Ruby
0.253,0.983,9,-3.433,0,0.255,0.0092,1.38e-5,0.0377,0.233,164.412,audio_features,6xTH8CstYbgl4CoALEnWto,spotify:track:6xTH8CstYbgl4CoALEnWto,https://api.spotify.com/v1/tracks/6xTH8CstYbgl4CoALEnWto,https://api.spotify.com/v1/audio-analysis/6xTH8CstYbgl4CoALEnWto,222187,4,You Bring Me Down
0.397,0.991,11,-2.883,1,0.0835,0.00299,2.01e-6,0.0487,0.207,165.003,audio_features,5Lz1McQQFKqJ16WZTcgXLh,spotify:track:5Lz1McQQFKqJ16WZTcgXLh,https://api.spotify.com/v1/tracks/5Lz1McQQFKqJ16WZTcgXLh,https://api.spotify.com/v1/audio-analysis/5Lz1McQQFKqJ16WZTcgXLh,227693,4,I Wish I Was Someone Better
0.375,0.911,7,-5.994,1,0.058,8.23e-6,0.47,0.117,0.701,162.166,audio_features,5hpFjOr8K6WPsETlEv4YU6,spotify:track:5hpFjOr8K6WPsETlEv4YU6,https://api.spotify.com/v1/tracks/5hpFjOr8K6WPsETlEv4YU6,https://api.spotify.com/v1/audio-analysis/5hpFjOr8K6WPsETlEv4YU6,178053,4,Nothing to Do
0.254,0.919,9,-3.806,1,0.082,0.00565,0,0.205,0.637,192.707,audio_features,3aK8i4QiSGfOkz4xm0yjTk,spotify:track:3aK8i4QiSGfOkz4xm0yjTk,https://api.spotify.com/v1/tracks/3aK8i4QiSGfOkz4xm0yjTk,https://api.spotify.com/v1/audio-analysis/3aK8i4QiSGfOkz4xm0yjTk,152356,4,Break
0.687,0.74,5,-4.829,1,0.0403,0.00856,4.39e-5,0.259,0.243,111.01,audio_features,35cr60GvlqBVchNX7fBqyo,spotify:track:35cr60GvlqBVchNX7fBqyo,https://api.spotify.com/v1/tracks/35cr60GvlqBVchNX7fBqyo,https://api.spotify.com/v1/audio-analysis/35cr60GvlqBVchNX7fBqyo,255397,4,Peach
0.516,0.635,3,-8.024,1,0.0347,0.0324,0.00187,0.0674,0.704,150.067,audio_features,1EJH1asj2zzY1pTbU9AhF9,spotify:track:1EJH1asj2zzY1pTbU9AhF9,https://api.spotify.com/v1/tracks/1EJH1asj2zzY1pTbU9AhF9,https://api.spotify.com/v1/audio-analysis/1EJH1asj2zzY1pTbU9AhF9,195107,4,Believe
0.661,0.378,9,-11.741,0,0.0357,0.0517,0.835,0.204,0.633,81.077,audio_features,3uftd8akSKkvvja3pD1igZ,spotify:track:3uftd8akSKkvvja3pD1igZ,https://api.spotify.com/v1/tracks/3uftd8akSKkvvja3pD1igZ,https://api.spotify.com/v1/audio-analysis/3uftd8akSKkvvja3pD1igZ,212173,4,Bangkok
0.557,0.603,11,-12.043,1,0.029,0.00191,0.171,0.0887,0.765,122.07,audio_features,61EuOHKJepAeaXUTGUqfH4,spotify:track:61EuOHKJepAeaXUTGUqfH4,https://api.spotify.com/v1/tracks/61EuOHKJepAeaXUTGUqfH4,https://api.spotify.com/v1/audio-analysis/61EuOHKJepAeaXUTGUqfH4,145299,4,Sol Del Sur
0.722,0.623,4,-6.889,1,0.044,0.0184,0.583,0.101,0.609,133.988,audio_features,3mPFQwHIMIRLheTICb02YP,spotify:track:3mPFQwHIMIRLheTICb02YP,https://api.spotify.com/v1/tracks/3mPFQwHIMIRLheTICb02YP,https://api.spotify.com/v1/audio-analysis/3mPFQwHIMIRLheTICb02YP,218400,4,Drown Me In Emotions
0.378,0.742,7,-4.863,1,0.0271,0.355,0.468,0.107,0.865,168.028,audio_features,0dt7HhWCKFlQgQuvVLVumN,spotify:track:0dt7HhWCKFlQgQuvVLVumN,https://api.spotify.com/v1/tracks/0dt7HhWCKFlQgQuvVLVumN,https://api.spotify.com/v1/audio-analysis/0dt7HhWCKFlQgQuvVLVumN,185192,4,Orchestration
0.795,0.558,2,-5.603,1,0.0385,0.306,0.0723,0.108,0.696,105.003,audio_features,2azqQ1RoLY0pljf7G7VYKn,spotify:track:2azqQ1RoLY0pljf7G7VYKn,https://api.spotify.com/v1/tracks/2azqQ1RoLY0pljf7G7VYKn,https://api.spotify.com/v1/audio-analysis/2azqQ1RoLY0pljf7G7VYKn,278178,4,Indian Summer
0.323,0.847,11,-4.716,1,0.0348,5.12e-6,0.0208,0.25,0.859,173.914,audio_features,1Q8reqCOXg2yqNr47HGo9X,spotify:track:1Q8reqCOXg2yqNr47HGo9X,https://api.spotify.com/v1/tracks/1Q8reqCOXg2yqNr47HGo9X,https://api.spotify.com/v1/audio-analysis/1Q8reqCOXg2yqNr47HGo9X,98400,4,Norgaard
0.591,0.863,4,-8.226,1,0.0321,0.0248,0.466,0.114,0.434,139.978,audio_features,0gCNIZWff5ymNGYMbwImMz,spotify:track:0gCNIZWff5ymNGYMbwImMz,https://api.spotify.com/v1/tracks/0gCNIZWff5ymNGYMbwImMz,https://api.spotify.com/v1/audio-analysis/0gCNIZWff5ymNGYMbwImMz,265880,4,Indie Rokkers
0.47,0.722,7,-4.24,1,0.0372,0.00432,0.00334,0.0903,0.667,125.892,audio_features,6nIrES7vxDjqMAosYLrEWZ,spotify:track:6nIrES7vxDjqMAosYLrEWZ,https://api.spotify.com/v1/tracks/6nIrES7vxDjqMAosYLrEWZ,https://api.spotify.com/v1/audio-analysis/6nIrES7vxDjqMAosYLrEWZ,192727,4,Fingerwoman Found
0.441,0.862,0,-7.987,1,0.0721,0.115,0.00418,0.31,0.587,157.342,audio_features,3nSb764AXeKR1hkLJEtumZ,spotify:track:3nSb764AXeKR1hkLJEtumZ,https://api.spotify.com/v1/tracks/3nSb764AXeKR1hkLJEtumZ,https://api.spotify.com/v1/audio-analysis/3nSb764AXeKR1hkLJEtumZ,224000,4,Call Me
0.571,0.399,4,-11.92,1,0.0364,0.766,0.0146,0.0926,0.612,141.932,audio_features,2R3I5DiDf8bLz2QjrPmUpk,spotify:track:2R3I5DiDf8bLz2QjrPmUpk,https://api.spotify.com/v1/tracks/2R3I5DiDf8bLz2QjrPmUpk,https://api.spotify.com/v1/audio-analysis/2R3I5DiDf8bLz2QjrPmUpk,129464,4,Vagabond
0.595,0.698,10,-6.475,1,0.0738,0.797,0.011,0.0961,0.308,120.004,audio_features,52iEmMlGSReKSpnBXX9e86,spotify:track:52iEmMlGSReKSpnBXX9e86,https://api.spotify.com/v1/tracks/52iEmMlGSReKSpnBXX9e86,https://api.spotify.com/v1/audio-analysis/52iEmMlGSReKSpnBXX9e86,217588,4,Pick Me Apart
0.398,0.706,7,-4.301,1,0.0565,0.129,6.89e-6,0.293,0.516,122.049,audio_features,0NoN2f4Qmp0J7QCbk22z6P,spotify:track:0NoN2f4Qmp0J7QCbk22z6P,https://api.spotify.com/v1/tracks/0NoN2f4Qmp0J7QCbk22z6P,https://api.spotify.com/v1/audio-analysis/0NoN2f4Qmp0J7QCbk22z6P,241787,4,traveler
0.632,0.679,8,-10.214,0,0.0619,0.303,0.911,0.263,0.834,144.802,audio_features,4qhUpIOiYvLeVWRgxp1du2,spotify:track:4qhUpIOiYvLeVWRgxp1du2,https://api.spotify.com/v1/tracks/4qhUpIOiYvLeVWRgxp1du2,https://api.spotify.com/v1/audio-analysis/4qhUpIOiYvLeVWRgxp1du2,101465,4,Boe Zaah
0.801,0.713,9,-4.973,0,0.0346,0.197,0.00276,0.146,0.742,126.014,audio_features,4ZwV2vVR5vUEOKHQwFJe8T,spotify:track:4ZwV2vVR5vUEOKHQwFJe8T,https://api.spotify.com/v1/tracks/4ZwV2vVR5vUEOKHQwFJe8T,https://api.spotify.com/v1/audio-analysis/4ZwV2vVR5vUEOKHQwFJe8T,177081,4,Mood Ring
0.75,0.89,0,-5.978,1,0.0322,0.00352,5.26e-6,0.225,0.783,109.976,audio_features,0d2ruBYABjp1eZIIM5lNMO,spotify:track:0d2ruBYABjp1eZIIM5lNMO,https://api.spotify.com/v1/tracks/0d2ruBYABjp1eZIIM5lNMO,https://api.spotify.com/v1/audio-analysis/0d2ruBYABjp1eZIIM5lNMO,235291,4,Sugartown
0.6,0.676,6,-7.574,1,0.0304,0.00422,0.135,0.175,0.853,111.104,audio_features,1oryhqQ4hxJzT5TfKGQTCc,spotify:track:1oryhqQ4hxJzT5TfKGQTCc,https://api.spotify.com/v1/tracks/1oryhqQ4hxJzT5TfKGQTCc,https://api.spotify.com/v1/audio-analysis/1oryhqQ4hxJzT5TfKGQTCc,182613,4,Let Her Go
0.554,0.776,2,-4.756,1,0.0411,0.00438,2.66e-6,0.764,0.522,116.084,audio_features,76C33AeIvqOCtrpwl0ERwi,spotify:track:76C33AeIvqOCtrpwl0ERwi,https://api.spotify.com/v1/tracks/76C33AeIvqOCtrpwl0ERwi,https://api.spotify.com/v1/audio-analysis/76C33AeIvqOCtrpwl0ERwi,195240,4,Careless
